Transcript Sense_junction_reads Antisense_junction_reads
BL44765_cuf4 1 0
BL44994_cuf5 1 0
BL46052_cuf1 1 0
BL46385_cuf0 1 0
BL46754_cuf1 1 0
BL46761_cuf0 1 0
BL47610_cuf0 1 0
BL47684_cuf0 0 1
BL48454_cuf7 1 0
BL48592_cuf11 1 0
BL49334_cuf1 3 0
BL49708_cuf0 2 0
BL49873_cuf1 2 0
BL49993_cuf0 1 0
BL50181_cuf1 1 0
BL50268_cuf0 1 0
BL52129_cuf0 2 0
BL52248_cuf0 2 0
BL52938_cuf0 2 0
BL53214_cuf2 1 0
BL53268_cuf0 2 0
BL53273_cuf0 1 0
BL53284_cuf1 0 1
BL53309_cuf1 1 0
BL53436_cuf2 15 0
BL53441_cuf0 0 1
BL53806_cuf0 2 0
BL53810_cuf1 1 0
BL53875_cuf0 1 0
BL53922_cuf0 2 0
BL54331_cuf0 3 0
BL54507_cuf0 1 0
BL54939_cuf0 1 0
BL55632_cuf0 1 0
BL55805_cuf2 1 0
BL55834_cuf0 1 0
BL56028_cuf1 1 0
BL56154_cuf0 0 13
BL56200_cuf0 1 0
BL56233_cuf0 1 0
BL57037_cuf0 1 0
BL57485_cuf0 1 0
BL57792_cuf0 1 0
BL58136_cuf1 1 0
BL58530_cuf0 2 0
BL58738_cuf0 1 0
BL58895_cuf0 1 0
BL59323_cuf0 2 0
BL59638_cuf0 8 0
BL59781_cuf0 1 0
BL59841_cuf0 4 0
BL59895_cuf0 2 0
BL59938_cuf0 1 0
BL60300_cuf1 1 0
BL60869_cuf0 1 0
BL60923_cuf0 2 0
BL61326_cuf0 1 0
BL61647_cuf0 3 0
BL62200_cuf0 1 0
BL62336_cuf4 2 0
BL62417_cuf0 1 0
BL62905_cuf9 2 0
BL63206_cuf0 1 0
BL63253_cuf0 1 0
BL63647_cuf0 2 0
BL63836_cuf0 1 0
BL64059_cuf1 1 0
BL64207_cuf0 1 0
BL64341_cuf0 2 0
BL64444_cuf0 0 6
BL64520_cuf0 3 0
BL64733_cuf1 1 0
BL65236_cuf3 1 0
BL65289_cuf1 1 0
BL65563_cuf1 1 0
BL66053_cuf0 0 3
BL67046_cuf0 6 0
BL67482_cuf0 1 0
BL67659_cuf0 1 0
BL67809_cuf0 1 0
BL67984_cuf0 0 16
BL69173_cuf0 3 0
BL69470_cuf0 1 0
BL70209_cuf0 1 0
BL70711_cuf2 64 2
BL70858_cuf0 6 0
BL71447_cuf0 2 0
BL72007_cuf0 3 0
BL72045_cuf0 1 0
BL72232_cuf0 1 0
BL72579_cuf2 1 0
BL72735_cuf6 1 0
BL74066_cuf0 1 0
BL74435_cuf0 1 0
BL74447_cuf1 1 0
BL74652_cuf0 2 0
BL74986_cuf4 10 0
BL75093_cuf0 1 0
BL75757_cuf9 1 0
BL75791_cuf0 1 0
BL76259_cuf0 1 0
BL76780_cuf0 1 0
BL76930_cuf0 1 0
BL77215_cuf2 1 0
BL77307_cuf1 1 0
BL77531_cuf1 2 0
BL78020_cuf0 2 0
BL78247_cuf0 0 3
BL78986_cuf0 4 0
BL79042_cuf0 1 0
BL79391_cuf0 1 0
BL79502_cuf3 1 0
BL80069_cuf1 4 0
BL80212_cuf0 2 0
BL80754_cuf0 5 0
BL80860_cuf3 1 0
BL81483_cuf1 1 0
BL81492_cuf1 2 0
BL81869_cuf14 1 0
BL82080_cuf0 1 0
BL82598_cuf0 2 0
BL83748_cuf1 19 0
BL84509_cuf1 1 0
BL84885_cuf0 2 0
BL85199_cuf0 1 0
BL85201_cuf0 4 0
BL85654_cuf0 7 0
BL86351_cuf0 1 0
BL86630_cuf1 1 0
BL86808_cuf0 2 0
BL86906_cuf0 5 0
BL87315_cuf0 1 0
BL87387_cuf1 1 0
BL87504_cuf1 9 0
BL87854_cuf0 2 0
BL87864_cuf0 1 0
BL88096_cuf0 1 0
BL88370_cuf1 1 0
BL88770_cuf0 4 0
BL89187_cuf0 2 0
BL89488_cuf0 1 0
BL90063_cuf0 1 0
BL90125_cuf0 1 0
BL90312_cuf0 1 0
BL90680_cuf12 3 0
BL90691_cuf1 1 0
BL90774_cuf0 1 0
BL90788_cuf1 1 0
BL90962_cuf0 2 0
BL95001_evm0 1 0
BL95002_evm1 10 0
BL95013_evm0 1 0
BL95015_evm1 1 0
BL95024_evm0 2 0
BL95051_evm0 5 0
BL95068_evm2 1 0
BL95083_evm0 1 0
BL95089_evm0 1 0
BL95094_evm0 1 0
BL95096_evm1 1 0
BL95097_evm2 1 0
BL95098_evm0 9 0
BL95101_evm2 1 0
BL95106_evm1 1 0
BL95112_evm2 1 0
BL95135_evm1 1 0
BL95136_evm0 3 0
BL95143_evm0 1 0
BL95161_evm0 3 0
BL95170_evm0 1 0
BL95186_evm1 1 0
BL95188_evm1 1 0
BL95209_evm0 1 0
BL95218_evm1 3 0
BL95240_evm0 1 0
BL95256_evm0 1 0
BL95260_evm2 1 0
BL95264_evm1 1 0
BL95280_evm2 1 0
BL95281_evm4 1 0
BL95301_evm0 1 0
BL95361_evm3 1 0
BL95362_evm0 2 0
BL95367_evm1 3 0
BL95371_evm1 1 0
BL95385_evm0 4 0
BL95387_evm1 1 0
BL95398_evm0 17 0
BL95400_evm0 2 0
BL95401_evm1 2 0
BL95406_evm1 2 0
BL95410_evm1 23 0
BL95412_evm1 3 0
BL95417_evm0 6 0
BL95421_evm1 1 0
BL95484_evm1 1 0
BL95489_evm0 11 0
BL95490_evm1 1 0
BL95493_evm1 1 0
BL95502_evm0 1 0
BL95515_evm2 1 0
BL95526_evm0 1 0
BL95542_evm0 2 1
BL95547_evm0 4 0
BL95563_evm0 8 0
BL95567_evm1 1 0
BL95571_evm1 1 0
BL95620_evm1 2 0
BL95630_evm1 1 0
BL95646_evm1 1 0
BL95647_evm0 1 0
BL95660_evm3 1 0
BL95672_evm2 1 0
BL95697_evm1 1 0
BL95701_evm1 1 0
BL95702_evm0 1 0
BL95734_evm1 1 0
BL95744_evm1 1 0
BL95745_evm0 1 0
BL95759_evm1 4 0
BL95774_evm1 4 0
BL95775_evm0 1 0
BL95776_evm1 1 0
BL95785_evm1 2 0
BL95787_evm2 2 0
BL95790_evm1 2 0
BL95792_evm0 1 0
BL95796_evm0 2 0
BL95803_evm0 1 0
BL95807_evm1 16 0
BL95809_evm1 2 0
BL95815_evm1 1 0
BL95826_evm1 2 0
BL95845_evm0 5 0
BL95849_evm1 1 0
BL95850_evm0 1 0
BL95862_evm10 1 0
BL95890_evm1 4 0
BL95891_evm1 3 0
BL95895_evm1 1 0
BL95901_evm1 0 2
BL95911_evm1 5 0
BL95915_evm0 1 0
BL95930_evm0 1 0
BL95953_evm1 4 0
BL95955_evm1 3 0
BL95956_evm0 2 0
BL95980_evm1 6 0
BL95987_evm1 1 0
BL95996_evm0 2 0
BL96018_evm2 2 0
BL96027_evm0 0 1
BL96035_evm1 2 0
BL96037_evm1 1 0
BL96038_evm0 1 0
BL96039_evm1 3 0
BL96046_evm0 1 0
BL96061_evm0 4 0
BL96062_evm1 5 2
BL96063_evm0 1 0
BL96075_evm0 5 0
BL96076_evm1 3 0
BL96077_evm1 1 0
BL96088_evm0 3 0
BL96092_evm1 13 0
BL96110_evm0 7 0
BL96111_evm0 2 0
BL96112_evm1 1 0
BL96128_evm0 1 0
BL96143_evm0 1 0
BL96185_cuf1 1 0
BL96205_cuf0 1 0
BL96206_cuf1 2 0
BL96231_cuf3 7 0
BL96237_cuf3 1 0
BL96240_cuf4 1 0
BL96250_cuf11 1 0
BL96251_cuf2 1 0
BL96258_cuf2 1 0
BL96278_cuf7 3 0
BL96323_cuf9 2 0
BL96329_cuf6 1 0
BL96360_cuf5 1 0
BL96361_cuf8 3 0
BL96362_cuf1 1 0
BL96364_cuf11 1 0
BL96414_cuf5 1 0
BL96437_cuf18 1 0
BL96438_cuf0 2 0
BL96439_cuf2 1 0
BL96445_cuf0 1 0
BL96446_cuf1 1 0
BL96447_cuf2 3 0
BL96448_cuf7 2 0
BL96452_cuf8 1 0
BL96458_cuf12 2 0
BL96491_cuf3 3 1
BL96495_cuf0 9 0
BL96519_cuf5 1 0
BL96524_cuf15 3 0
BL96527_cuf15 2 0
BL96531_cuf3 2 0
BL96543_cuf1 1 0
BL96558_cuf1 1 0
BL96565_cuf7 1 0
BL96590_cuf0 2 0
BL96605_cuf29 1 0
BL96617_cuf2 2 1
BL96636_cuf7 1 0
BL96637_cuf9 1 0
BL96659_cuf19 1 0
BL96660_cuf24 4 0
BL96662_cuf70 2 0
BL96667_cuf3 1 0
BL96669_cuf5 1 0
BL96670_cuf0 6 0
BL96684_cuf2 2 0
BL96688_cuf9 0 4
BL96711_cuf3 1 0
BL96748_cuf1 1 0
BL96783_cuf3 2 0
BL96792_cuf0 3 0
BL96794_cuf1 1 0
BL96800_cuf1 2 0
BL96819_cuf5 1 0
BL96834_cuf2 2 0
BL96837_cuf3 0 2
BL96881_cuf0 1 0
BL96901_cuf5 2 0
BL96904_cuf0 1 0
BL96913_cuf2 1 0
BL96920_cuf0 1 0
BL96922_cuf1 1 0
BL96923_cuf21 3 0
BL96952_cuf0 0 1
BL96960_cuf6 2 0
BL96967_cuf4 1 0
BL96988_cuf1 1 0
BL96998_cuf1 1 0
BL97019_cuf33 1 0
BL97022_cuf1 3 0
BL97037_cuf0 1 0
BL97049_cuf12 1 0
BL97057_cuf0 1 0
BL97077_cuf4 2 0
BL97097_cuf3 1 0
BL97110_cuf2 0 3
BL97126_cuf2 2 0
BL97136_cuf6 1 0
BL97158_cuf1 1 0
BL97174_cuf6 2 0
BL97183_cuf5 1 0
BL97200_cuf14 1 0
BL97218_cuf3 4 0
BL97233_cuf6 1 0
BL97268_cuf1 1 0
BL97269_cuf2 4 0
BL97270_cuf5 2 0
BL97271_cuf6 6 0
BL97272_cuf8 8 0
BL97278_cuf6 1 0
BL97280_cuf2 1 0
BL97363_cuf0 1 0
BL97365_cuf1 1 0
BL97369_cuf13 1 0
BL97370_cuf26 1 0
BL97393_cuf6 1 0
BL97401_cuf25 1 0
BL97413_cuf0 2 0
BL97415_cuf0 3 0
BL97416_cuf11 4 0
BL97450_cuf7 1 0
BL97451_cuf8 1 0
BL97460_cuf0 2 0
